type,t_rel,t_abs,left_j1,left_j2,left_j3,left_j4,left_j5,left_j6
actual,12.586000,192.425000,0.548532,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.596000,192.435000,0.548092,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.606000,192.445000,0.547605,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.616000,192.455000,0.547070,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.626000,192.465000,0.546489,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.636000,192.475000,0.545863,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.646000,192.485000,0.545191,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.656000,192.495000,0.544474,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.666000,192.505000,0.543714,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.676000,192.515000,0.542910,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.686000,192.525000,0.542064,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.696000,192.535000,0.541177,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.706000,192.545000,0.540249,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.716000,192.555000,0.539281,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.726000,192.565000,0.538274,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.736000,192.575000,0.537230,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.746000,192.585000,0.536149,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.756000,192.595000,0.535032,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.766000,192.605000,0.533881,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.776000,192.615000,0.532696,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.786000,192.625000,0.531479,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.796000,192.635000,0.530231,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.806000,192.645000,0.528953,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.816000,192.655000,0.527646,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.826000,192.665000,0.526312,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.836000,192.675000,0.524953,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.846000,192.685000,0.523568,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.856000,192.695000,0.522161,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.866000,192.705000,0.520731,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.876000,192.715000,0.519281,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.886000,192.725000,0.517812,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.896000,192.735000,0.516326,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.906000,192.745000,0.514823,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.916000,192.755000,0.513306,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.926000,192.765000,0.511775,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.936000,192.775000,0.510233,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.946000,192.785000,0.508681,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.956000,192.795000,0.507120,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.966000,192.805000,0.505553,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.976000,192.815000,0.503979,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.986000,192.825000,0.502402,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,12.996000,192.835000,0.500823,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.006000,192.845000,0.499242,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.016000,192.855000,0.497663,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.026000,192.865000,0.496086,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.036000,192.875000,0.494512,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.046000,192.885000,0.492944,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.056000,192.895000,0.491383,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.066000,192.905000,0.489831,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.076000,192.915000,0.488288,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.086000,192.925000,0.486757,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.096000,192.935000,0.485239,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.106000,192.945000,0.483736,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.116000,192.955000,0.482249,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.126000,192.965000,0.480779,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.136000,192.975000,0.479328,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.146000,192.985000,0.477898,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.156000,192.995000,0.476490,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.166000,193.005000,0.475104,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.176000,193.015000,0.473744,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.186000,193.025000,0.472409,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.196000,193.035000,0.471101,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.206000,193.045000,0.469822,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.216000,193.055000,0.468573,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.226000,193.065000,0.467354,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.236000,193.075000,0.466168,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.246000,193.085000,0.465016,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.256000,193.095000,0.463898,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.266000,193.105000,0.462815,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.276000,193.115000,0.461769,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.286000,193.125000,0.460761,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.296000,193.135000,0.459792,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.306000,193.145000,0.458862,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.316000,193.155000,0.457973,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.326000,193.165000,0.457125,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.336000,193.175000,0.456320,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.346000,193.185000,0.455558,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.356000,193.195000,0.454840,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.366000,193.205000,0.454166,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.376000,193.215000,0.453537,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.386000,193.225000,0.452955,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.396000,193.235000,0.452418,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.406000,193.245000,0.451929,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.416000,193.255000,0.451487,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.426000,193.265000,0.451093,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.436000,193.275000,0.450748,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.446000,193.285000,0.450451,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.456000,193.295000,0.450202,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.466000,193.305000,0.450003,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.476000,193.315000,0.449854,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.486000,193.325000,0.449754,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.496000,193.335000,0.449703,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.506000,193.345000,0.449702,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.516000,193.355000,0.449751,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.526000,193.365000,0.449849,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.536000,193.375000,0.449997,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.546000,193.385000,0.450194,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.556000,193.395000,0.450440,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.566000,193.405000,0.450735,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.576000,193.415000,0.451079,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.586000,193.425000,0.451471,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.596000,193.435000,0.451911,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.606000,193.445000,0.452398,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.616000,193.455000,0.452933,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.626000,193.465000,0.453514,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.636000,193.475000,0.454140,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.646000,193.485000,0.454812,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.656000,193.495000,0.455529,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.666000,193.505000,0.456289,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.676000,193.515000,0.457093,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.686000,193.525000,0.457939,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.696000,193.535000,0.458826,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.706000,193.545000,0.459754,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.716000,193.555000,0.460722,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.726000,193.565000,0.461729,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.736000,193.575000,0.462773,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.746000,193.585000,0.463854,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.756000,193.595000,0.464971,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.766000,193.605000,0.466122,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.776000,193.615000,0.467307,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.786000,193.625000,0.468524,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.796000,193.635000,0.469772,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.806000,193.645000,0.471050,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.816000,193.655000,0.472357,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.826000,193.665000,0.473691,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.836000,193.675000,0.475050,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.846000,193.685000,0.476435,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.856000,193.695000,0.477842,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.866000,193.705000,0.479272,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.876000,193.715000,0.480722,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.886000,193.725000,0.482191,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.896000,193.735000,0.483677,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.906000,193.745000,0.485180,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.916000,193.755000,0.486697,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.926000,193.765000,0.488228,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.936000,193.775000,0.489770,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.946000,193.785000,0.491322,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.956000,193.795000,0.492883,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.966000,193.805000,0.494450,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.976000,193.815000,0.496024,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.986000,193.825000,0.497601,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,13.996000,193.835000,0.499180,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.006000,193.845000,0.500761,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.016000,193.855000,0.502340,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.026000,193.865000,0.503917,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.036000,193.875000,0.505491,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.046000,193.885000,0.507059,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.056000,193.895000,0.508620,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.066000,193.905000,0.510172,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.076000,193.915000,0.511715,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.086000,193.925000,0.513246,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.096000,193.935000,0.514764,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.106000,193.945000,0.516267,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.116000,193.955000,0.517754,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.126000,193.965000,0.519224,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.136000,193.975000,0.520675,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.146000,193.985000,0.522105,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.156000,193.995000,0.523513,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.166000,194.005000,0.524899,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.176000,194.015000,0.526259,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.186000,194.025000,0.527594,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.196000,194.035000,0.528902,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.206000,194.045000,0.530181,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.216000,194.055000,0.531430,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.226000,194.065000,0.532649,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.236000,194.075000,0.533835,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.246000,194.085000,0.534987,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.256000,194.095000,0.536105,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.266000,194.105000,0.537188,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.276000,194.115000,0.538234,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.286000,194.125000,0.539242,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.296000,194.135000,0.540211,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.306000,194.145000,0.541141,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.316000,194.155000,0.542030,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.326000,194.165000,0.542878,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.336000,194.175000,0.543683,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.346000,194.185000,0.544445,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.356000,194.195000,0.545163,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.366000,194.205000,0.545837,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.376000,194.215000,0.546466,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.386000,194.225000,0.547048,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.396000,194.235000,0.547585,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.406000,194.245000,0.548074,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.416000,194.255000,0.548516,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.426000,194.265000,0.548910,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.436000,194.275000,0.549255,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.446000,194.285000,0.549552,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.456000,194.295000,0.549801,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.466000,194.305000,0.550000,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.476000,194.315000,0.550149,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.486000,194.325000,0.550249,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.496000,194.335000,0.550300,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.506000,194.345000,0.550301,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.516000,194.355000,0.550252,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.526000,194.365000,0.550154,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.536000,194.375000,0.550006,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.546000,194.385000,0.549809,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.556000,194.395000,0.549563,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.566000,194.405000,0.549268,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.576000,194.415000,0.548924,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.586000,194.425000,0.548532,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.596000,194.435000,0.548092,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.606000,194.445000,0.547605,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.616000,194.455000,0.547070,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.626000,194.465000,0.546489,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.636000,194.475000,0.545863,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.646000,194.485000,0.545191,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.656000,194.495000,0.544474,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.666000,194.505000,0.543714,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.676000,194.515000,0.542910,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.686000,194.525000,0.542064,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.696000,194.535000,0.541177,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.706000,194.545000,0.540249,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.716000,194.555000,0.539281,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.726000,194.565000,0.538274,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.736000,194.575000,0.537230,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.746000,194.585000,0.536149,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.756000,194.595000,0.535032,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.766000,194.605000,0.533881,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.776000,194.615000,0.532696,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.786000,194.625000,0.531479,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,14.796000,194.635000,0.530231,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
